year,iso_j,iso_i,X_ij_G,X_ij_H,X_ij_L,Y_G_i,Y_H_i,Y_L_i,Y_G_j,Y_H_j,Y_L_j,X_ji_G,X_ji_H,X_ji_L,gdp_lcu_i,gdp_lcu_j,rgrowth_i,rgrowth_j,employmentH_i,employmentL_i,NH_hat_i,NL_hat_i,employmentH_j,employmentL_j,NH_hat_j,NL_hat_j,pair,alpha_rank,country_i,er_i,country_j,er_j,ppi_G_i,ppi_H_i,ppi_L_i,ppi_G_j,ppi_H_j,ppi_L_j,M_i_G,M_i_H,M_i_L,M_j_G,M_j_H,M_j_L,X_i_G,X_i_H,X_i_L,X_j_G,X_j_H,X_j_L,Y_G_usd_i,Y_H_usd_i,Y_L_usd_i,Y_G_usd_j,Y_H_usd_j,Y_L_usd_j,X_ii_G,X_ii_H,X_ii_L,X_jj_G,X_jj_H,X_jj_L,worldppi,gdp_usd_world,va_usd_i,va_usd_j,va_usd_world,gdp_usd_i,gdp_usd_j,hr_G,ln_hr_G,hr_H,ln_hr_H,hr_L,ln_hr_L,betaNHG_i,betaNLG_i,betaNHH_i,betaNLH_i,betaNHL_i,betaNLL_i,betaKG_i,betaKH_i,betaKL_i,betaIGG_i,betaIGH_i,betaIGL_i,betaIHG_i,betaIHH_i,betaIHL_i,betaILG_i,betaILH_i,betaILL_i,betaNHG_j,betaNLG_j,betaNHH_j,betaNLH_j,betaNHL_j,betaNLL_j,betaKG_j,betaKH_j,betaKL_j,betaIGG_j,betaIGH_j,betaIGL_j,betaIHG_j,betaIHH_j,betaIHL_j,betaILG_j,betaILH_j,betaILL_j,io_year_i,io_year_j,date,betaNHG_world,betaNHH_world,betaNHL_world,betaNLG_world,betaNLH_world,betaNLL_world,betaKG_world,betaKH_world,betaKL_world,betaIGG_world,betaIGH_world,betaIGL_world,betaIHG_world,betaIHH_world,betaIHL_world,betaILG_world,betaILH_world,betaILL_world,C_G_j,I_G_j,C_H_j,I_H_j,C_L_j,I_L_j,code_i,code_j
2008,BRA,RoW,124588.1,5268.6502,14661.54,17403538,7115973.4,13889156,2483593,928154.76,1896874.2,110523.99,5045.981,24173.164,38408668,5308621.9,0.13126522,0.21772774,1.02E+10,-9.78E+09,1.0236205,1.0241071,58415097,37817512,1.0492319,0.96869234,RoWBRA,2,RestOfWorld,1.4708,brazil,0.545326,597.87502,848.02223,658.0788,365.06689,269.20117,309.04756,3435354.1,372229.21,717656.76,174742.05,8113.4251,28520.545,3774774.8,277840.61,336757.21,198065.42,7380.6889,20479.677,25597124,10466174,20428171,1354367.8,506146.92,1034414.8,21822349,10188333,20091414,1156302.4,498766.23,1013935.1,406.34299,1.23E+08,26750554,1407001,58371736,56491469,2894929.6,27011.675,10.204024,1140.8261,7.0395079,4229.182,8.3497639,1268.0987,-1212.7325,952.38064,-910.79897,1317.7662,-1260.2316,-55.008702,-40.985131,-56.978725,0.61337924,0.07887365,0.22063629,0.11787311,0.26907302,0.1843875,0.19755882,0.13504379,0.29230134,0.0845592,0.05474301,0.23610822,0.15285476,0.17942518,0.11615856,0.17934298,0.24148959,0.33891665,0.23670276,0.02668607,0.07523532,0.04956618,0.05334183,0.07976902,0.05491263,0.03966946,0.08510836,2008,2008,153,0.14109459,0.32814268,0.18900314,0.08851601,0.18644811,0.11307188,0.29630607,0.32656617,0.41359,0.33587757,0.0353524,0.09130939,0.0559978,0.07122874,0.09348905,0.08220797,0.05226191,0.09953654,329010.56,263993.14,312386.46,3458.4192,577965.52,42158.42,9,2
2009,BRA,RoW,94182.917,5302.7091,13639.181,15699669,6960764.1,13280965,2386152,1035304.7,2059284.2,76649.298,5448.1397,23376.394,35941398,5480740.9,-0.11259057,-0.05311887,1.03E+10,-9.81E+09,1.0027271,1.0033881,60522917,36124222,1.0360835,0.95522472,RoWBRA,2,RestOfWorld,1.3948,brazil,0.500143,673.74876,916.0086,684.92265,367.18833,291.79912,330.95426,2629589.3,337949.69,564735,129492.46,10464.141,29017.74,2809468.9,262824.97,248193.61,150743.82,7233.9586,19190.364,21897899,9708873.8,18524290,1193417.2,517800.41,1029936.6,19088430,9446048.9,18276096,1042673.4,510566.46,1010746.2,418.92484,1.14E+08,24054432,1397589.1,55504276,50131062,2741154.2,19857.712,9.8963477,1249.6088,7.1305858,4199.1583,8.3426394,1600.1978,-1531.3408,1091.3007,-1044.3417,1560.5548,-1493.4036,-68.501312,-46.357701,-66.588275,0.57974241,0.07826309,0.21251089,0.11119096,0.25288473,0.17272635,0.18237712,0.13018458,0.27276175,0.09963308,0.05946785,0.24334674,0.145246,0.19190091,0.11453961,0.18469276,0.24636309,0.33293808,0.20227666,0.02614399,0.07149315,0.04454967,0.04894582,0.07259377,0.04751966,0.03798779,0.07754517,2009,2009,154,0.14109459,0.32814268,0.18900314,0.08851601,0.18644811,0.11307188,0.29630607,0.32656617,0.41359,0.33587757,0.0353524,0.09130939,0.0559978,0.07122874,0.09348905,0.08220797,0.05226191,0.09953654,333706.15,211817.87,327404.39,2341.2109,606421.48,27904.733,9,2
2010,BRA,RoW,121536.3,8258.5179,20954.07,18652887,7581921.9,14894135,2749079.8,1165124,2325434.2,105047.03,7428.1281,32305.511,41128944,6239638.1,0.08764185,0.29391115,1.06E+10,-1.01E+10,1.0315243,1.0321846,65763384,36127185,1.0865865,1.000082,RoWBRA,2,RestOfWorld,1.3257,brazil,0.568432,749.6225,983.99498,711.7665,369.30976,314.39707,352.86096,3170391.3,360484.9,693297.21,180517.46,14383.06,41078.533,3458262.4,263499.91,285728.55,192738.92,10989.712,29253.489,24728132,10051354,19745155,1562665,662293.78,1321851.2,21269870,9787854,19459427,1369926,651304.07,1292597.8,441.05702,1.26E+08,25971804,1803334.4,60349019,54524641,3546810,28675.502,10.263798,2020.4072,7.6110543,6705.6237,8.8107018,1515.4125,-1451.132,1112.8281,-1065.6244,1558.74,-1492.6217,-63.924411,-46.601244,-65.555638,0.56065539,0.06942381,0.1967856,0.1088005,0.23338143,0.16618699,0.17844048,0.11930553,0.25844514,0.09703684,0.05330729,0.24573973,0.13499738,0.19467882,0.10694702,0.1939687,0.25421868,0.33744876,0.2278588,0.02983842,0.08084603,0.05039391,0.05541313,0.08214997,0.05383624,0.04290177,0.08789615,2010,2010,155,0.14109459,0.32814268,0.18900314,0.08851601,0.18644811,0.11307188,0.29630607,0.32656617,0.41359,0.33587757,0.0353524,0.09130939,0.0559978,0.07122874,0.09348905,0.08220797,0.05226191,0.09953654,419663.62,320470.04,415617.47,3713.0413,767131.77,44180.671,9,2
2011,BRA,RoW,147022.48,9423.5636,24142.519,20632492,7987276.3,15965203,2877207.7,1274767.5,2541130.3,128084.83,9343.5024,39550.991,44584971,6693105.5,0.13824279,0.1280761,1.09E+10,-1.04E+10,1.0295455,1.0301856,70340670,35492484,1.0696023,0.98243149,RoWBRA,2,RestOfWorld,1.392,brazil,0.59779,825.49624,1051.9814,738.61035,371.43119,336.99501,374.76766,3602565.2,386260.87,760711.87,231892.27,17370.638,50061.19,4080369.5,289467.22,339104.41,248191.07,12527.602,33734.706,28720428,11118289,22223563,1719966,762043.23,1519062.3,24640059,10828821,21884459,1471774.9,749515.63,1485327.6,469.18224,1.42E+08,29501185,2060484.2,67396394,62062280,4001071.6,33538.263,10.420442,2468.6651,7.8114329,8050.321,8.9934672,1526.7433,-1462.8911,1164.0593,-1115.3754,1614.1517,-1546.6438,-63.493195,-48.081924,-66.945549,0.59077973,0.07009264,0.20375653,0.11796531,0.24069447,0.17597612,0.19241256,0.12312113,0.26926818,0.10325206,0.05209891,0.25281684,0.12756628,0.20185892,0.10185394,0.19638613,0.2545727,0.33592161,0.23564805,0.03082449,0.08376064,0.05086617,0.05868344,0.08739394,0.0557937,0.04548259,0.09182516,2011,2011,156,0.14109459,0.32814268,0.18900314,0.08851601,0.18644811,0.11307188,0.29630607,0.32656617,0.41359,0.33587757,0.0353524,0.09130939,0.0559978,0.07122874,0.09348905,0.08220797,0.05226191,0.09953654,461327.92,357709.29,483551.81,4261.0475,899274.13,50371.228,9,2
1995,CHN,RoW,63600.829,653.35943,13668.757,8677268.7,3089888.1,6611236.3,11626023,1134961.7,3012553.1,78178.681,1863.2767,5924.3008,18378393,15773537,0,0,7.77E+09,-7.38E+09,1,1,1.88E+08,4.93E+08,1,1,RoWCHN,2,RestOfWorld,1.2163271,china,0.119746,100,100,100,100,100,100,1183538,107657.47,281802.68,131093.02,2313.3493,8739.8134,1204261.6,95393.589,118927.58,147852.74,1610.3644,18510.559,10554397,3758314.6,8041425.9,1392169.7,135907.13,360741.18,9350135.5,3662921,7922498.3,1244317,134296.76,342230.62,100,55182309,11135823,728004.91,28492990,22354138,1888818,25723.622,10.155165,211.26801,5.3531275,1870.3006,7.5338545,401.47077,-381.3423,465.50582,-442.16683,380.97249,-361.87174,-19.757843,-22.702153,-18.500035,0.49874042,0.06413442,0.17751207,0.10162632,0.17146093,0.15297116,0.15513443,0.09656429,0.21192454,0.05497568,0.14451093,0.07658088,0.20130308,0.06291624,0.16538375,0.14015479,0.23520926,0.28573451,0.06354705,0.00348999,0.0115898,0.02851241,0.00952893,0.01983265,0.03212619,0.00680508,0.01903907,1995,1995,140,0.14109459,0.32814268,0.18900314,0.08851601,0.18644811,0.11307188,0.29630607,0.32656617,0.41359,0.33587757,0.0353524,0.09130939,0.0559978,0.07122874,0.09348905,0.08220797,0.05226191,0.09953654,226644.7,280823.47,64584.358,135.3796,118432.19,17929.42,9,3
1996,CHN,RoW,66727.234,581.24666,13003.572,9309454.3,3348973.5,7206496.5,13699464,1356825.8,3478975.9,83994.399,1806.3801,4545.015,19864924,18535266,0.05847946,0.18029695,7.92E+09,-7.53E+09,1.018855,1.0195834,2.00E+08,4.90E+08,1.0663817,0.99269538,RoWCHN,2,RestOfWorld,1.1911143,china,0.120277,114.64718,118.18986,114.38839,104.28433,107.19883,106.73342,1187886.2,114269.59,302420.42,134140.62,2270.635,7547.1803,1259737.7,103979.49,124775.76,152639.43,1355.992,17688.054,11088624,3989010.2,8583761.1,1647730.4,163194.93,418440.78,9828886.6,3885030.7,8458985.4,1495091,161838.94,400752.73,108.05823,56556389,11773802,856112.03,29146973,23661396,2229366.1,29198.355,10.281868,209.13614,5.3429854,1673.3165,7.4225629,447.12344,-425.00971,492.24696,-467.90152,406.93363,-386.8076,-21.741329,-23.713001,-19.529379,0.48476395,0.06221243,0.17508136,0.09810811,0.17401185,0.1489968,0.15259419,0.0947225,0.21029654,0.05744497,0.14056765,0.07983187,0.19534833,0.06692957,0.16377644,0.14083723,0.22876169,0.28439212,0.06441506,0.00321351,0.01148905,0.03011079,0.00991445,0.01925952,0.03194436,0.00695923,0.01921672,1996,1996,141,0.14109459,0.32814268,0.18900314,0.08851601,0.18644811,0.11307188,0.29630607,0.32656617,0.41359,0.33587757,0.0353524,0.09130939,0.0559978,0.07122874,0.09348905,0.08220797,0.05226191,0.09953654,273793.52,320997.51,82285.334,137.68443,138752.22,19167.595,9,3
1997,CHN,RoW,72120.782,529.78239,26789.367,9773027.4,3602330.8,7656197.7,14897306,1639958.1,4028068.9,86212.688,1782.0192,4198.6399,21031556,20565332,-0.01078522,0.11276245,8.06E+09,-7.66E+09,1.0179104,1.0183784,2.09E+08,4.89E+08,1.043615,0.99995043,RoWCHN,2,RestOfWorld,1.1129087,china,0.120628,205.5059,212.26924,185.45996,103.15199,113.96594,111.20708,1200419.1,122413.32,329961.35,143251.8,2246.5646,6974.5708,1248393.4,112596.92,126122.1,172627.02,1245.2267,33366.511,10876488,4009065.4,8520649.2,1797032.2,197824.86,485897.89,9628094.1,3896468.5,8394527.1,1624405.2,196579.64,452531.38,144.82972,56598550,11609643,952651.77,29078015,23406202,2480754.9,32388.648,10.385563,218.24215,5.3856052,2462.4179,7.808899,487.93683,-464.01781,516.38191,-491.06849,427.59468,-406.63367,-23.547915,-24.688876,-20.366042,0.45069758,0.0592634,0.16491639,0.09282809,0.16668505,0.14248836,0.14036773,0.0902392,0.19859568,0.05812098,0.13627135,0.08181687,0.19182908,0.06911922,0.16205797,0.14249523,0.21848606,0.28312438,0.06451323,0.00339856,0.01159851,0.03101477,0.01058156,0.01925313,0.03135338,0.00757133,0.01941158,1997,1997,142,0.14109459,0.32814268,0.18900314,0.08851601,0.18644811,0.11307188,0.29630607,0.32656617,0.41359,0.33587757,0.0353524,0.09130939,0.0559978,0.07122874,0.09348905,0.08220797,0.05226191,0.09953654,290653.81,338773.3,100326.67,18.954423,158658.68,18295.141,9,3
1998,CHN,RoW,68913.979,2659.2456,26063.016,9188896.1,3698937.5,7665787,15524051,1802446.7,4595515.6,86179.928,3964.2885,3077.464,20553621,21922013,-0.02952917,0.06738321,8.12E+09,-7.73E+09,1.0079848,1.0083157,2.15E+08,4.91E+08,1.0302262,1.0038006,RoWCHN,2,RestOfWorld,1.1051599,china,0.120788,252.1967,270.75048,228.79455,99.005852,121.28224,115.80633,1166185.8,122949.33,320194.62,142714.6,4621.4379,4691.7497,1249572.3,117094.16,125225.4,169301.5,5978.4075,32151.51,10155199,4087917.2,8471920.1,1875119.1,217713.93,555083.14,8905627,3970823.1,8346694.7,1705817.6,211735.52,522931.63,164.85696,56060688,11275173,1019495.1,28868950,22715037,2647916.1,33728.014,10.426084,749.7534,6.6197444,2241.6821,7.7149818,604.98422,-575.51629,550.30723,-523.50254,519.16279,-493.87509,-29.100375,-26.1855,-24.696174,0.43914022,0.06273555,0.17156051,0.08870798,0.17321954,0.14269252,0.13326116,0.09529313,0.20110723,0.05780908,0.13206341,0.08477128,0.19365788,0.0690446,0.15773067,0.14338318,0.22054951,0.2884024,0.0644072,0.00332171,0.01239872,0.03155598,0.0096508,0.01901682,0.03028292,0.00805857,0.0200376,1998,1998,143,0.14109459,0.32814268,0.18900314,0.08851601,0.18644811,0.11307188,0.29630607,0.32656617,0.41359,0.33587757,0.0353524,0.09130939,0.0559978,0.07122874,0.09348905,0.08220797,0.05226191,0.09953654,300037.58,352590.27,109912.53,449.61844,187693.67,21091.428,9,3
1999,CHN,RoW,74348.878,2946.5754,20868.714,9648149.6,3929184.2,7914541.4,16224050,1953652,5120588.7,102875.1,4884.2084,3593.8287,21491875,23298290,0.0170254,0.06286858,8.43E+09,-8.03E+09,1.0377187,1.0386262,2.22E+08,4.92E+08,1.0304338,1.0020859,RoWCHN,2,RestOfWorld,1.0749071,china,0.120798,270.74187,315.02596,260.74414,96.771468,125.34148,116.55582,1184509.3,138400.4,327936.31,166339.11,5733.2446,5183.5523,1390870.6,129773.34,128578.94,179164.68,6082.9011,33253.089,10370864,4223507.9,8507396.7,1959832.7,235997.26,618556.87,8979993.8,4093734.6,8378817.8,1780668.1,229914.36,585303.78,177.25682,58306396,11390214,1083298.9,29949424,23101769,2814386.9,38944.47,10.569892,899.04012,6.8013277,2288.8947,7.7358243,651.49848,-620.30688,547.3644,-521.1584,606.80841,-577.75643,-30.825756,-25.590725,-28.464548,0.42925125,0.06336496,0.16404862,0.08624023,0.17497189,0.13566638,0.13046932,0.09724119,0.19429718,0.05688067,0.12636767,0.08757509,0.19455924,0.06931712,0.15399682,0.14568057,0.22648921,0.29178734,0.06437061,0.00326051,0.0130018,0.03194538,0.00882428,0.01829213,0.03028164,0.0081438,0.01995894,1999,1999,144,0.14109459,0.32814268,0.18900314,0.08851601,0.18644811,0.11307188,0.29630607,0.32656617,0.41359,0.33587757,0.0353524,0.09130939,0.0559978,0.07122874,0.09348905,0.08220797,0.05226191,0.09953654,314135.39,371049.83,123066.74,741.5581,218919.29,22688.184,9,3
2000,CHN,RoW,97757.879,2929.3456,37609.338,10948910,4271906.4,8660365.4,17885496,2172513.5,5814440.5,142812.65,6665.6956,5541.8952,23881182,25872450,0.01425461,0.11045028,8.62E+09,-8.22E+09,1.0231613,1.0236361,2.29E+08,4.92E+08,1.0339268,0.99876412,RoWCHN,2,RestOfWorld,0.98115227,china,0.120794,294.56244,355.22989,303.27476,99.029378,130.79555,122.82774,1288655.4,155842.88,376405.07,219667.06,7613.8321,7459.2413,1642264.3,144287.78,139823.7,228143.8,7757.3072,43645.525,10742548,4191390.7,8497137.2,2160460.6,262426.59,702349.53,9100283.5,4047102.9,8357313.5,1932316.8,254669.29,658704.01,191.70362,60817362,11404136,1198412.6,30886319,23431076,3125236.7,54446.619,10.904976,1108.4707,7.0107366,4053.1139,8.3072407,661.75148,-630.3614,568.57765,-541.60725,624.67594,-595.04453,-31.026562,-26.359924,-29.050017,0.39745628,0.05602196,0.14859482,0.08068788,0.16015926,0.12625141,0.12372311,0.08787159,0.1799477,0.0555954,0.11931177,0.09071248,0.19467557,0.07021513,0.15068677,0.14863301,0.23495799,0.29574131,0.0650606,0.00310407,0.01302993,0.03241637,0.00791698,0.01727517,0.03096354,0.00794023,0.01926776,2000,2000,145,0.14109459,0.32814268,0.18900314,0.08851601,0.18644811,0.11307188,0.29630607,0.32656617,0.41359,0.33587757,0.0353524,0.09130939,0.0559978,0.07122874,0.09348905,0.08220797,0.05226191,0.09953654,344908.53,392973.57,142454.57,942.89183,259994.39,23560.259,9,3
2001,CHN,RoW,106781.43,3445.743,40995.892,10991053,4520765.9,9055854.2,19516738,2434062.4,6639739,152008.82,7711.7337,6428.7732,24567673,28590540,0.00043778,0.10527687,8.74E+09,-8.33E+09,1.013371,1.0137032,2.37E+08,4.94E+08,1.033417,1.0035452,RoWCHN,2,RestOfWorld,0.95415359,china,0.120818,330.80894,413.49263,357.02311,98.372518,137.97401,127.0006,1251202.8,156049.11,345539.99,237111.83,8595.6561,9211.5522,1588073.8,150889.91,137578.54,241160.14,8488.3579,49770.065,10487153,4313505,8640675.8,2357973.3,294078.55,802199.98,8899078.8,4162615.1,8503097.3,2116813.2,285590.19,752429.92,213.56081,60202726,11393245,1324853.8,30695233,23441333,3454251.8,62137.102,11.037099,1350.2244,7.2080261,4829.2387,8.4824441,748.34956,-713.08534,612.4397,-583.57991,705.68646,-672.43263,-34.904015,-28.25144,-32.676145,0.38275629,0.05590351,0.15061649,0.07741003,0.15964056,0.12245876,0.11947973,0.08708646,0.17815711,0.05483799,0.11428447,0.09377736,0.19543562,0.07079923,0.14754831,0.14980953,0.24395371,0.30026105,0.06487324,0.00322183,0.01372303,0.03165202,0.00743429,0.01702068,0.0307611,0.00797835,0.01922386,2001,2001,146,0.14109459,0.32814268,0.18900314,0.08851601,0.18644811,0.11307188,0.29630607,0.32656617,0.41359,0.33587757,0.0353524,0.09130939,0.0559978,0.07122874,0.09348905,0.08220797,0.05226191,0.09953654,358769.7,447752.51,158978.93,1257.5386,297079.08,27662.804,9,3
2002,CHN,RoW,132108.19,2824.6888,55576.862,11085663,4705632,9343427.8,21289749,2657621.4,7456975,184004.26,9164.8274,9337.8645,25134723,31404346,0.06333087,0.09839919,8.89E+09,-8.48E+09,1.0174744,1.0181845,2.45E+08,4.92E+08,1.0354286,0.99748937,RoWCHN,2,RestOfWorld,0.99169159,china,0.120816,356.03621,465.97438,406.11486,96.771407,140.72867,129.31949,1308828.8,170476.86,364670.08,283877.91,11082.467,13503.227,1623909.7,151843.1,140946.22,290017.51,10385.507,65001.363,10993559,4666535.7,9265798.7,2572142.3,321083.18,900921.9,9369649.3,4514692.6,9124852.5,2282124.8,310697.68,835920.53,234.20142,62263779,12164895,1453859.6,31978701,24925893,3794147.4,76946.139,11.250861,1334.7575,7.1965049,6895.0967,8.8385658,811.62751,-773.92117,657.64089,-627.08841,783.48083,-747.08212,-37.34595,-29.936119,-35.823837,0.39599848,0.05870157,0.15720036,0.07584639,0.16654496,0.1232088,0.12188389,0.09380384,0.18628045,0.05422963,0.10887557,0.0971992,0.1951446,0.0715907,0.14373101,0.15107793,0.25627503,0.30590393,0.06473643,0.00337325,0.01423285,0.03036866,0.0071333,0.01672638,0.03062418,0.00802605,0.01898173,2002,2002,147,0.14109459,0.32814268,0.18900314,0.08851601,0.18644811,0.11307188,0.29630607,0.32656617,0.41359,0.33587757,0.0353524,0.09130939,0.0559978,0.07122874,0.09348905,0.08220797,0.05226191,0.09953654,367676.7,511031.55,169448.62,1708.2891,327523.65,32887.537,9,3
2003,CHN,RoW,183693.59,5994.3272,66517.559,11247481,4893821.5,9705944.7,25393490,3050513.8,8451640.2,249572.45,13136.509,12826.094,25847248,36895644,0.18161528,0.17486764,9.05E+09,-8.63E+09,1.0177808,1.0183037,2.50E+08,4.95E+08,1.0188261,1.0046815,RoWCHN,2,RestOfWorld,1.1394953,china,0.120817,381.55933,517.17052,449.21224,98.238986,145.10703,131.28714,1520376.3,193076.59,416917.5,386934.23,17097.423,17988.492,1881642.5,176325.29,160375.9,393230.19,14555.688,77230.265,12816452,5576486.5,11059878,3067965.3,368553.93,1021101.8,10934809,5400161.2,10899502,2674735.1,353998.24,943871.55,258.54699,70209292,14361605,1641010.6,35758543,29452817,4457621,105896.13,11.570214,2271.9951,7.7284136,8595.4473,9.058988,853.18155,-813.96273,718.64354,-685.60912,871.86847,-831.79065,-38.861311,-32.414811,-39.505988,0.45586729,0.06873051,0.18106815,0.08474397,0.19262473,0.13889319,0.13898597,0.10774072,0.21798627,0.0509483,0.10086765,0.09496116,0.18800449,0.06805495,0.13473546,0.14659014,0.25182156,0.31470268,0.0678356,0.0033899,0.01292719,0.03096648,0.00828661,0.01658972,0.02954468,0.00808877,0.02042529,2003,2003,148,0.14109459,0.32814268,0.18900314,0.08851601,0.18644811,0.11307188,0.29630607,0.32656617,0.41359,0.33587757,0.0353524,0.09130939,0.0559978,0.07122874,0.09348905,0.08220797,0.05226191,0.09953654,372593.19,622328.9,188771.05,2601.4829,365955.88,44403.402,9,3
2004,CHN,RoW,255338.74,7937.2659,78560.031,12124077,5210861.7,10317131,30714911,3566885.3,10188097,339487.66,16723.476,18585.608,27652070,44469893,0.17029541,0.20529841,9.29E+09,-8.87E+09,1.0260529,1.0268951,2.55E+08,4.97E+08,1.0226357,1.0040966,RoWCHN,2,RestOfWorld,1.2465069,china,0.120818,414.07669,562.96197,483.82606,104.76845,151.23015,136.72902,1854487.2,221904.09,492147.7,522506.26,22356.529,25876.123,2273908.9,190855.31,193675.41,542196,20250.165,93382.929,15112746,6495375,12860375,3710914.1,430943.95,1230905.5,12838837,6304519.7,12666700,3168718.1,410693.79,1137522.6,282.05166,79623724,16718857,1931650.1,40119767,34468496,5372763.5,146267.99,11.893196,2940.5719,7.9863594,11450.844,9.3458187,903.06638,-862.26164,757.19026,-722.97688,953.17047,-910.10179,-40.447712,-33.597695,-42.499176,0.5058271,0.07177896,0.19455033,0.09413482,0.21201528,0.15333068,0.15295927,0.11716464,0.24033597,0.05042698,0.09802564,0.09311128,0.18100019,0.06375257,0.12392943,0.14288884,0.24611182,0.32114658,0.06881977,0.00330931,0.01273393,0.03168184,0.00884234,0.01696882,0.02889092,0.00771766,0.02245712,2004,2004,149,0.14109459,0.32814268,0.18900314,0.08851601,0.18644811,0.11307188,0.29630607,0.32656617,0.41359,0.33587757,0.0353524,0.09130939,0.0559978,0.07122874,0.09348905,0.08220797,0.05226191,0.09953654,405880.06,764202.15,217622.22,3615.0657,421211.56,61744.561,9,3
2005,CHN,RoW,339692.74,10828.26,88556.547,13631769,5797411.3,11338278,37245804,4276411.9,11959881,406298.73,22073.832,21925.609,30767458,53482096,0.10973231,0.21492223,9.50E+09,-9.07E+09,1.022695,1.0232633,2.65E+08,4.93E+08,1.037663,0.99321183,RoWCHN,2,RestOfWorld,1.2432227,china,0.12205,446.05464,604.43972,514.17879,110.32535,155.43215,141.60526,2119434.2,251043.79,548951.53,610695.27,26392.982,32970.673,2602322,203434.68,220128.05,703699.25,26363.179,106656.36,16947326,7207473.6,14096005,4545850.3,521936.08,1459703.4,14345004,7004038.9,13875877,3842151.1,495572.9,1353047.1,302.66475,87525634,18379198,2257160.6,43347211,38250804,6527489.9,192266.12,12.166636,4112.4222,8.3217675,13759.809,9.5295072,936.75965,-894.92955,766.72869,-732.49116,1027.2235,-981.35387,-41.471629,-33.634382,-45.305185,0.50954992,0.06885973,0.18976763,0.09586374,0.22276398,0.15478078,0.15734066,0.11563657,0.24250193,0.04790259,0.08912946,0.09282561,0.17271503,0.06153179,0.1144885,0.13980327,0.24154133,0.32685194,0.0712172,0.00350955,0.01278344,0.0328964,0.00964399,0.01714819,0.02868432,0.00781773,0.02391456,2005,2005,150,0.14109459,0.32814268,0.18900314,0.08851601,0.18644811,0.11307188,0.29630607,0.32656617,0.41359,0.33587757,0.0353524,0.09130939,0.0559978,0.07122874,0.09348905,0.08220797,0.05226191,0.09953654,421468.82,895096.05,251906.63,4602.5918,473858.6,76681.734,9,3
2006,CHN,RoW,457763.06,16223.257,100872.66,15147984,6352605,12383795,46326567,5230609.8,13501465,480636.92,22386.936,26279.543,33884384,65058642,0.11603472,0.25012455,9.71E+09,-9.28E+09,1.0226393,1.0230064,2.75E+08,4.89E+08,1.0373233,0.99159948,RoWCHN,2,RestOfWorld,1.2598495,china,0.125428,484.16303,656.38042,554.74008,113.2132,159.35017,146.001,2459991.5,283636.84,614178.65,728975.56,30336.089,42816.088,2916205.1,229212.65,245406.36,906032.84,34016.119,121529.08,19084180,8003326.5,15601718,5810648.6,656064.93,1693461.7,16167975,7774113.9,15356312,4904615.8,622048.81,1571932.7,328.74921,95929115,20362677,2713231.5,46869213,42689225,8160175.3,258347.11,12.462059,5390.7989,8.5924489,16472.865,9.7094698,992.81123,-948.81868,805.2807,-769.59784,1104.263,-1055.3319,-43.634766,-35.083995,-48.370771,0.52101747,0.06791866,0.18987863,0.09800176,0.22947951,0.1574592,0.16309917,0.11580796,0.24873764,0.04522497,0.08043828,0.09148738,0.16272176,0.06061286,0.10780757,0.1367341,0.24706214,0.33921794,0.07566376,0.00377432,0.01232973,0.03411705,0.01067914,0.01731286,0.0294919,0.00850768,0.02349953,2006,2006,151,0.14109459,0.32814268,0.18900314,0.08851601,0.18644811,0.11307188,0.29630607,0.32656617,0.41359,0.33587757,0.0353524,0.09130939,0.0559978,0.07122874,0.09348905,0.08220797,0.05226191,0.09953654,471623.3,1080089.1,301780.5,5028.6766,546391.81,89328.073,9,3
